,name,cuisine,latitude,longitude,address,rating,review_count,price
2196,PS Cafe,indian,1.306809,103.829511,"390 Orchard Rd, #02-09A, Singapore 238871, Singapore",3.5,29,$$$
2197,Zzapi,indian,1.316404553,103.8355207,"271 Bukit Timah Road, #01-04, Balmoral Plaza, Singapore 259708, Singapore",4,1,$$$
2198,Hansik Korean Restaurant,indian,1.358690114,103.8845953,"205 Hougang St 21, #02-00, Heartland Mall, Singapore 530205, Singapore",4,6,$$$
2199,My Little Tapas Bar,indian,1.2812521,103.8455394,"14 Ann Siang Road, Singapore 069694, Singapore",4.5,8,$$$
2200,Antoinette,indian,1.30973,103.86219,"30 Penhas Road, Singapore 208188, Singapore",3.5,22,$$$
2201,Dashi Master Marusaya,indian,1.290095197,103.8371119,"86 Robertson Quay, #01-01, Singapore 238245, Singapore",4,2,$$$
2202,Kantipur Tandoori,indian,1.3100899,103.8564301,"18 Verdun Road, #01-01 & 02-01, Singapore 207280, Singapore",4,1,$$$
2203,Creperie des Arts,indian,1.29995,103.8499298,"44 Prinsep Street, Singapore 188673, Singapore",4,4,$$$
2204,Blu Kouzina,indian,1.30331,103.81041,"10 Dempsey Rd, #01-21, Dempsey Hill, Singapore 247700, Singapore",4.5,24,$$$
2205,Himonoya,indian,1.291983242,103.8413839,"11 Unity St, #02-14, Robertson walk, Singapore, Singapore",4,1,$$$
2206,Shabestan,indian,1.290909203,103.8404525,"80 Mohammed Sultan Rd, #01-13, The Pier at Robertson Quay, Singapore 239013, Singapore",4.5,21,$$$
2207,Wah Lok Cantonese Restaurant,indian,1.296078903,103.8525358,"76 Bras Basah Rd, Level 2, Singapore 189558, Singapore",4,17,$$$
2208,Seoul Yummy,indian,1.304247912,103.831891,"ION Orchard, 2 Orchard Turn, #B2-22, Singapore 238801, Singapore",4,2,$$$
2209,Fine Palate Cafe,indian,1.29826,103.851181,"51 Waterloo Street, #01-04/05, Singapore 187969, Singapore",4.5,2,$$$
2210,Nagae,indian,1.29041,103.8350296,"392 Havelock Road, Singapore 169663, Singapore",4,7,$$$
2211,The Peranakan,indian,1.307166193,103.8286007,"442 Orchard Rd, #02-01, Orchard Hotel, Claymore Connect, Singapore 238879, Singapore",3,13,$$$
2212,Maharajah,indian,1.28657,103.84948,"41 Boat Quay, Singapore 049830, Singapore",4.5,9,$$$
2213,Coq & Balls,indian,1.2852519,103.8292453,"6 Kim Tian Rd, Kai Fook Mansion, Singapore 169246, Singapore",4,13,$$$
2214,Fish Mart Sakuraya,indian,1.289252651,103.8055507,"370A Alexandra Road, Singapore 159954, Singapore",4.5,4,$$$
2215,Hai Di Lao,indian,1.300373148,103.8380782,"313 Orchard Road, Level 4, 313@somerset, Singapore 238895, Singapore",4.5,15,$$$
2216,Firebake,indian,1.307885083,103.907465,"237 East Coast Rd, Level 1, Singapore 428930, Singapore",3,4,$$$
2217,Bincho at Hua Bee,indian,1.283741,103.8304062,"78 Moh Guan Terrace, #01-19, Singapore 162078, Singapore",4,15,$$$
2218,Big Street,indian,1.30619,103.85597,"104/106 Jalan Besar, Singapore 208828, Singapore",4,3,$$$
2219,Shang Palace,indian,1.311153,103.826574,"22 Orange Grove Rd, Singapore 258350, Singapore",4.5,7,$$$
2220,SushiAirways Sushibar,indian,1.30117,103.8597336,"20A Baghdad Street, Singapore 199659, Singapore",3.5,7,$$$
2221,Paddy Hills,indian,1.28082,103.78702,"38 South Buona Vista Rd, Singapore 118164, Singapore",4,15,$$$
2222,Sushi Jin,indian,1.31212,103.8541565,"1 Farrer Park Station Road, #01-11/12, Owen Link, Singapore 217562, Singapore",4,8,$$$
2223,Employees Only,indian,1.28214,103.84752,"112 Amoy St, Singapore 069932, Singapore",4.5,18,$$$
